RouteID,StopID,Schedule Period Name,Schedule Period Start Date,Schedule Period End Date,Day Type,Time Period,Average Boardings,Average Alightings
12,9920,Fall 2023,09/03/2023,12/16/2023,Saturday,Evening,0,3.2
12,3402,Fall 2018,09/02/2018,12/15/2018,Saturday,Morning,0,3
12,3363,Spring 2021,04/18/2021,06/19/2021,Saturday,Morning,3.8,3.5
12,9996,Summer 2022,06/19/2022,09/03/2022,Weekday,Mid-Day,2.4,0.1
12,10061,Fall 2019,09/01/2019,12/14/2019,Saturday,Afternoon,0.7,0
12,10033,Summer 2023,06/18/2023,09/02/2023,Weekday,PM Peak,0.5,1
12,9985,Spring 2024,04/14/2024,06/15/2024,Saturday,Evening,2,3
12,10012,Fall 2019,09/01/2019,12/14/2019,Sunday,Afternoon,2.8,0
12,9950,Spring 2022,04/17/2022,06/18/2022,Weekday,Morning,0.7,2.5
12,10024,Winter 2020,12/13/2020,04/17/2021,Weekday,Morning,1.1,0
12,10062,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Evening,4.7,5.3
12,3660,Fall 2023,09/03/2023,12/16/2023,Saturday,Evening,29.7,6
12,9948,Fall 2020,09/06/2020,12/12/2020,Weekday,Mid-Day,1.8,1.2
12,9917,Winter 2021,12/12/2021,04/16/2022,Weekday,Night,0.4,0.1
12,9941,Winter 2020,12/13/2020,04/17/2021,Weekday,Evening,0,1.4
12,14,Spring 2018,04/08/2018,06/16/2018,Saturday,Evening,1.7,1
12,2554,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,106.2,12.6
12,10063,Summer 2019,06/16/2019,08/31/2019,Saturday,Afternoon,0,3.5
12,10051,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,3.4,0.2
12,9919,Spring 2022,04/17/2022,06/18/2022,Saturday,Evening,0,0.7
12,10064,Summer 2024,06/16/2024,08/31/2024,Sunday,Evening,1.3,2
12,2281,Winter 2023,12/17/2023,04/13/2024,Weekday,Night,14.9,5.8
12,9975,Spring 2021,04/18/2021,06/19/2021,Sunday,Morning,0,0
12,9998,Winter 2023,12/17/2023,04/13/2024,Saturday,Night,1,1
12,9999,Summer 2024,06/16/2024,08/31/2024,Weekday,PM Peak,13.4,8.4
12,10004,Summer 2019,06/16/2019,08/31/2019,Sunday,Afternoon,0.5,1
12,4028,Summer 2021,06/20/2021,09/04/2021,Sunday,Morning,2,4
12,2363,Summer 2023,06/18/2023,09/02/2023,Saturday,Night,1.5,1.8
12,10036,Fall 2018,09/02/2018,12/15/2018,Weekday,Night,0,0.2
12,3715,Fall 2022,09/04/2022,12/10/2022,Weekday,Mid-Day,17.4,2.7
12,10065,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,4,0.9
12,9980,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,11,2
12,3642,Fall 2021,09/05/2021,12/11/2021,Saturday,Afternoon,9.9,11.7
12,10066,Summer 2023,06/18/2023,09/02/2023,Sunday,Night,0,1
12,10012,Fall 2021,09/05/2021,12/11/2021,Sunday,Evening,0.6,0
12,10067,Fall 2020,09/06/2020,12/12/2020,Weekday,Night,0.1,0.3
12,9948,Fall 2018,09/02/2018,12/15/2018,Sunday,Night,0,0
12,10023,Winter 2017,12/17/2017,04/07/2018,Saturday,Afternoon,0.7,11.2
12,9891,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Mid-Day,0.6,0.9
12,10029,Summer 2023,06/18/2023,09/02/2023,Sunday,Afternoon,1.5,9
12,10068,Winter 2023,12/17/2023,04/13/2024,Saturday,Afternoon,0,0
12,9933,Summer 2022,06/19/2022,09/03/2022,Sunday,Afternoon,1.5,1
12,10037,Summer 2021,06/20/2021,09/04/2021,Saturday,Night,0,0
12,3391,Spring 2021,04/18/2021,06/19/2021,Sunday,Night,0,0
12,9886,Summer 2018,06/17/2018,09/01/2018,Weekday,Mid-Day,5.6,3.4
12,10069,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Evening,0.1,0.3
12,3367,Winter 2017,12/17/2017,04/07/2018,Weekday,Night,1,3
12,10070,Fall 2020,09/06/2020,12/12/2020,Sunday,Morning,0,0.5
12,3918,Summer 2018,06/17/2018,09/01/2018,Weekday,Evening,0.2,0
12,9955,Summer 2024,06/16/2024,08/31/2024,Sunday,Night,2,2.3
12,10042,Summer 2020,08/02/2020,09/05/2020,Weekday,Morning,0,0
12,10071,Fall 2022,09/04/2022,12/10/2022,Weekday,Mid-Day,3.8,5.6
12,9912,Winter 2018,12/16/2018,04/06/2019,Saturday,Evening,0,0
12,3402,Fall 2022,09/04/2022,12/10/2022,Sunday,Afternoon,0,11.1
12,2600,Summer 2018,06/17/2018,09/01/2018,Weekday,PM Peak,4.7,8.1
12,9911,Winter 2018,12/16/2018,04/06/2019,Weekday,PM Peak,0.8,6
12,9995,Summer 2020,08/02/2020,09/05/2020,Weekday,PM Peak,0.5,0.8
12,2468,Winter 2019,12/15/2019,04/11/2020,Weekday,Night,0.3,0.9
12,9961,Spring 2022,04/17/2022,06/18/2022,Saturday,Evening,0.5,0.5
12,2406,Spring 2023,04/16/2023,06/17/2023,Sunday,Night,2,1
12,3418,Fall 2022,09/04/2022,12/10/2022,Weekday,Mid-Day,1.8,17.5
12,9913,Fall 2022,09/04/2022,12/10/2022,Weekday,Mid-Day,19.7,56.9
12,3666,Summer 2018,06/17/2018,09/01/2018,Sunday,Morning,0,0
12,10072,Winter 2023,12/17/2023,04/13/2024,Saturday,Evening,0,0
12,2408,Winter 2017,12/17/2017,04/07/2018,Sunday,Evening,0,0
12,9992,Fall 2018,09/02/2018,12/15/2018,Sunday,Morning,1,0
12,9961,Spring 2020,04/12/2020,05/02/2020,Sunday,Morning,0,0
12,9938,Winter 2020,12/13/2020,04/17/2021,Weekday,Morning,1.4,0.2
12,9983,Winter 2020,12/13/2020,04/17/2021,Sunday,Morning,0.5,1
12,9923,Winter 2018,12/16/2018,04/06/2019,Saturday,Night,0,0
12,10017,Summer 2024,06/16/2024,08/31/2024,Saturday,Afternoon,0,2
12,9976,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,4.3,12.2
12,10025,Summer 2022,06/19/2022,09/03/2022,Weekday,Morning,6.4,0.2
12,10073,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,0,0.8
13,3348,Summer 2019,06/16/2019,08/31/2019,Saturday,Evening,0,0
13,3208,Summer 2022,06/19/2022,09/03/2022,Saturday,Evening,0,2.3
13,10074,Summer 2024,06/16/2024,08/31/2024,Saturday,Evening,3,1
13,3284,Summer 2018,06/17/2018,09/01/2018,Sunday,Night,0,0
13,10075,Fall 2018,09/02/2018,12/15/2018,Sunday,Afternoon,0,0
13,554,Fall 2018,09/02/2018,12/15/2018,Sunday,Night,0,0
13,10076,Spring 2021,04/18/2021,06/19/2021,Weekday,Evening,0.3,0.3
13,10077,Spring 2020,04/12/2020,05/02/2020,Sunday,Afternoon,3,0
13,3375,Fall 2020,09/06/2020,12/12/2020,Saturday,Evening,0,0
13,2578,Fall 2021,09/05/2021,12/11/2021,Weekday,Morning,4.6,9.5
13,10078,Fall 2018,09/02/2018,12/15/2018,Sunday,Afternoon,2.1,1
13,10079,Spring 2019,04/07/2019,06/15/2019,Weekday,Mid-Day,12.1,2.7
13,9455,Fall 2021,09/05/2021,12/11/2021,Sunday,Night,0,0
13,10080,Winter 2022,12/11/2022,04/15/2023,Weekday,Mid-Day,6.4,1.3
13,10081,Spring 2023,04/16/2023,06/17/2023,Sunday,Evening,0,1
13,10082,Fall 2022,09/04/2022,12/10/2022,Weekday,Evening,2.4,0.1
13,3853,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,6.1,20.7
13,2496,Spring 2020,04/12/2020,05/02/2020,Weekday,PM Peak,0,1.2
13,10083,Spring 2024,04/14/2024,06/15/2024,Weekday,Evening,0.8,2.6
13,3755,Summer 2023,06/18/2023,09/02/2023,Saturday,Afternoon,7,15
13,10084,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Evening,0,2.2
13,3661,Spring 2024,04/14/2024,06/15/2024,Saturday,Night,2,1
13,3755,Spring 2018,04/08/2018,06/16/2018,Saturday,Morning,4,19.5
13,10085,Winter 2022,12/11/2022,04/15/2023,Sunday,Night,2,1
13,10086,Winter 2019,12/15/2019,04/11/2020,Weekday,Evening,7.2,12.4
13,9427,Summer 2021,06/20/2021,09/04/2021,Sunday,Morning,0,1
13,10087,Fall 2018,09/02/2018,12/15/2018,Saturday,Afternoon,2.5,1.3
13,10088,Winter 2017,12/17/2017,04/07/2018,Sunday,Night,0,1.2
13,10089,Fall 2019,09/01/2019,12/14/2019,Weekday,Evening,0.8,3.4
13,3284,Fall 2022,09/04/2022,12/10/2022,Saturday,Afternoon,1.9,0
13,4001,Spring 2019,04/07/2019,06/15/2019,Weekday,Evening,0.3,0.2
13,10090,Fall 2020,09/06/2020,12/12/2020,Weekday,Night,2.4,1.4
13,10091,Spring 2020,04/12/2020,05/02/2020,Weekday,Morning,0,0
13,3208,Summer 2018,06/17/2018,09/01/2018,Saturday,Night,0.5,0
13,3236,Spring 2019,04/07/2019,06/15/2019,Saturday,Morning,3,0
13,3310,Spring 2023,04/16/2023,06/17/2023,Sunday,Evening,14.5,14.5
13,10092,Summer 2019,06/16/2019,08/31/2019,Weekday,Mid-Day,4.2,2.7
13,2463,Summer 2019,06/16/2019,08/31/2019,Sunday,Evening,0.7,0.3
13,5966,Spring 2018,04/08/2018,06/16/2018,Saturday,Afternoon,24,10
13,10093,Fall 2023,09/03/2023,12/16/2023,Weekday,Evening,3,5.8
13,3922,Summer 2020,08/02/2020,09/05/2020,Saturday,Evening,0,6
13,5648,Spring 2021,04/18/2021,06/19/2021,Saturday,Morning,0,0
13,10094,Fall 2023,09/03/2023,12/16/2023,Weekday,PM Peak,9.5,9.2
13,10095,Spring 2023,04/16/2023,06/17/2023,Weekday,Mid-Day,1.4,7.7
13,2429,Spring 2018,04/08/2018,06/16/2018,Saturday,Afternoon,3,4.5
13,3853,Summer 2021,06/20/2021,09/04/2021,Weekday,Night,0.7,1.6
13,10096,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0.3,1.5
13,3900,Fall 2018,09/02/2018,12/15/2018,Saturday,Evening,24.3,1.9
13,3893,Summer 2022,06/19/2022,09/03/2022,Sunday,Night,0,0
13,10097,Summer 2019,06/16/2019,08/31/2019,Weekday,PM Peak,0.5,3.8
13,9414,Summer 2021,06/20/2021,09/04/2021,Sunday,Morning,3.5,1.5
13,10098,Summer 2019,06/16/2019,08/31/2019,Weekday,Mid-Day,2.5,0.8
13,10099,Winter 2019,12/15/2019,04/11/2020,Weekday,Evening,0.1,0
13,10100,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,1.5,0
13,10097,Spring 2023,04/16/2023,06/17/2023,Weekday,Mid-Day,3,1.4
13,10101,Winter 2020,12/13/2020,04/17/2021,Saturday,Evening,0,1
13,10102,Spring 2023,04/16/2023,06/17/2023,Weekday,Mid-Day,8.6,1.7
13,3662,Winter 2019,12/15/2019,04/11/2020,Saturday,Afternoon,4.2,1.2
13,10103,Spring 2022,04/17/2022,06/18/2022,Sunday,Evening,0.5,0
13,10104,Summer 2022,06/19/2022,09/03/2022,Saturday,Evening,1.2,2
13,10105,Summer 2020,08/02/2020,09/05/2020,Saturday,Morning,0,0
13,9420,Winter 2018,12/16/2018,04/06/2019,Sunday,Morning,0.3,1
13,10106,Winter 2023,12/17/2023,04/13/2024,Weekday,Night,0.3,0
13,3662,Fall 2022,09/04/2022,12/10/2022,Sunday,Afternoon,3.9,2.1
13,2285,Winter 2023,12/17/2023,04/13/2024,Weekday,Evening,1.3,0
13,10107,Summer 2020,08/02/2020,09/05/2020,Weekday,Evening,0,2
13,10108,Spring 2024,04/14/2024,06/15/2024,Saturday,Evening,3,0
13,10109,Spring 2020 Special,05/03/2020,08/01/2020,Saturday,Afternoon,13.2,13.3
13,3166,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,2.6,9.7
13,10110,Winter 2021,12/12/2021,04/16/2022,Weekday,Night,0.3,1
13,10094,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,3,3.4
13,10095,Spring 2021,04/18/2021,06/19/2021,Sunday,Afternoon,1,3.5
13,3348,Winter 2022,12/11/2022,04/15/2023,Weekday,PM Peak,11.2,1.9
13,3902,Summer 2018,06/17/2018,09/01/2018,Weekday,Morning,2.9,1.9
13,9455,Fall 2018,09/02/2018,12/15/2018,Saturday,Morning,7.7,0
13,3900,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Morning,7.9,0.3
13,3661,Fall 2022,09/04/2022,12/10/2022,Weekday,Morning,7.4,30.1
13,2590,Spring 2022,04/17/2022,06/18/2022,Weekday,PM Peak,2.2,3.5
13,9420,Summer 2023,06/18/2023,09/02/2023,Saturday,Morning,0,0
13,10111,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,1.5,4.1
13,10109,Winter 2017,12/17/2017,04/07/2018,Saturday,Morning,0,1
13,10092,Fall 2018,09/02/2018,12/15/2018,Weekday,Evening,1.5,1.6
13,3902,Summer 2018,06/17/2018,09/01/2018,Sunday,Night,0,0
13,3853,Summer 2023,06/18/2023,09/02/2023,Sunday,Evening,0.5,3.5
13,3212,Summer 2022,06/19/2022,09/03/2022,Weekday,Night,2.4,0.3
13,10081,Summer 2024,06/16/2024,08/31/2024,Sunday,Afternoon,1.3,10.3
13,10112,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,3.4,9.5
13,3208,Summer 2020,08/02/2020,09/05/2020,Sunday,Evening,0,1
13,10084,Fall 2021,09/05/2021,12/11/2021,Weekday,Mid-Day,1,4.2
13,2418,Fall 2021,09/05/2021,12/11/2021,Sunday,Evening,0,0
13,2501,Spring 2018,04/08/2018,06/16/2018,Weekday,PM Peak,16.6,5.8
13,10113,Fall 2020,09/06/2020,12/12/2020,Saturday,Evening,1.6,0.3
13,3893,Summer 2022,06/19/2022,09/03/2022,Saturday,Evening,2.2,0
13,2463,Winter 2018,12/16/2018,04/06/2019,Weekday,PM Peak,21.6,4.2
13,10114,Summer 2023,06/18/2023,09/02/2023,Saturday,Morning,1,1
13,10115,Spring 2021,04/18/2021,06/19/2021,Weekday,PM Peak,1,0.3
13,10116,Spring 2021,04/18/2021,06/19/2021,Saturday,Afternoon,0,11
13,10077,Winter 2023,12/17/2023,04/13/2024,Weekday,Evening,2.9,7.8
13,10117,Spring 2020,04/12/2020,05/02/2020,Sunday,Morning,2,0
13,10118,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,0,6.6
13,3661,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,17.6,28.8
13,10119,Spring 2020,04/12/2020,05/02/2020,Sunday,Afternoon,0,1
13,10120,Winter 2023,12/17/2023,04/13/2024,Sunday,Evening,0,0.5
13,10081,Fall 2021,09/05/2021,12/11/2021,Weekday,PM Peak,0.2,1.6
13,10075,Spring 2021,04/18/2021,06/19/2021,Saturday,Afternoon,0,0
13,2362,Summer 2023,06/18/2023,09/02/2023,Saturday,Afternoon,3,0
13,10108,Spring 2019,04/07/2019,06/15/2019,Saturday,Night,0,0
13,3198,Summer 2024,06/16/2024,08/31/2024,Saturday,Morning,4,5
13,10121,Summer 2022,06/19/2022,09/03/2022,Weekday,PM Peak,0.9,0.3
13,3348,Winter 2017,12/17/2017,04/07/2018,Weekday,Night,1.3,0.1
13,2362,Summer 2018,06/17/2018,09/01/2018,Saturday,Night,1,0.5
13,10075,Summer 2022,06/19/2022,09/03/2022,Weekday,Evening,0,0.2
13,2330,Spring 2018,04/08/2018,06/16/2018,Saturday,Night,0,3.5
13,10122,Fall 2019,09/01/2019,12/14/2019,Sunday,Night,0.3,0.7
13,10123,Summer 2024,06/16/2024,08/31/2024,Weekday,Evening,0,1.3
13,2493,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,28.9,57.9
13,3740,Winter 2017,12/17/2017,04/07/2018,Saturday,Evening,4.2,2.1
13,9414,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,4,0
13,10124,Fall 2019,09/01/2019,12/14/2019,Saturday,Night,0.2,0
13,10125,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,0.3,9.5
13,2429,Winter 2018,12/16/2018,04/06/2019,Saturday,Night,1.3,0
13,10126,Spring 2023,04/16/2023,06/17/2023,Weekday,Evening,4.3,0.5
13,3166,Winter 2018,12/16/2018,04/06/2019,Weekday,Evening,0.6,3.7
13,17,Winter 2021,12/12/2021,04/16/2022,Weekday,Night,2.3,0.7
13,10127,Winter 2018,12/16/2018,04/06/2019,Saturday,Night,0,1.2
13,9427,Spring 2019,04/07/2019,06/15/2019,Sunday,Evening,0.5,0
13,10100,Spring 2020,04/12/2020,05/02/2020,Sunday,Afternoon,0,0
13,3736,Spring 2023,04/16/2023,06/17/2023,Saturday,Evening,2.5,1.5
13,9432,Summer 2020,08/02/2020,09/05/2020,Sunday,Afternoon,8,3.5
13,10128,Spring 2021,04/18/2021,06/19/2021,Weekday,Mid-Day,7,1.7
13,10129,Spring 2018,04/08/2018,06/16/2018,Saturday,Morning,1,0
13,10095,Spring 2018,04/08/2018,06/16/2018,Sunday,Afternoon,0,5.5
13,10130,Fall 2019,09/01/2019,12/14/2019,Sunday,Morning,1.2,0.3
13,9427,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,0.1,1.9
13,10089,Winter 2018,12/16/2018,04/06/2019,Weekday,Night,4.6,7
13,10102,Winter 2022,12/11/2022,04/15/2023,Weekday,Mid-Day,9.3,1.6
13,3236,Summer 2024,06/16/2024,08/31/2024,Saturday,Afternoon,9,4
13,10106,Winter 2019,12/15/2019,04/11/2020,Saturday,Afternoon,2.6,0.8
13,3853,Spring 2019,04/07/2019,06/15/2019,Saturday,Morning,0,2
13,10131,Spring 2021,04/18/2021,06/19/2021,Weekday,Mid-Day,0,1.1
13,10105,Fall 2020,09/06/2020,12/12/2020,Weekday,Evening,0,0
13,919,Winter 2022,12/11/2022,04/15/2023,Sunday,Afternoon,8.8,3.5
13,10119,Summer 2019,06/16/2019,08/31/2019,Sunday,Evening,0,0.3
13,10132,Spring 2024,04/14/2024,06/15/2024,Weekday,Night,0.1,0.1
13,10084,Winter 2023,12/17/2023,04/13/2024,Saturday,Night,0,1
13,3166,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,2,2.9
13,10110,Summer 2024,06/16/2024,08/31/2024,Sunday,Night,0.5,0.5
13,2590,Winter 2017,12/17/2017,04/07/2018,Sunday,Afternoon,4.5,5.6
13,10133,Summer 2021,06/20/2021,09/04/2021,Weekday,Morning,1.3,0.3
13,10121,Spring 2019,04/07/2019,06/15/2019,Weekday,Morning,3.3,0
13,10134,Summer 2018,06/17/2018,09/01/2018,Weekday,Morning,7.6,2.9
13,5794,Fall 2019,09/01/2019,12/14/2019,Weekday,Evening,0,1.1
13,10112,Fall 2023,09/03/2023,12/16/2023,Saturday,Evening,0.5,2
13,10135,Spring 2020,04/12/2020,05/02/2020,Sunday,Afternoon,4,4
13,9432,Spring 2021,04/18/2021,06/19/2021,Sunday,Morning,0,0.5
13,10136,Spring 2020,04/12/2020,05/02/2020,Saturday,Morning,0,0
13,3415,Spring 2020,04/12/2020,05/02/2020,Weekday,Evening,0,0
13,10130,Spring 2019,04/07/2019,06/15/2019,Weekday,Night,0,0
13,10137,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,0.5,1.2
13,10138,Winter 2023,12/17/2023,04/13/2024,Sunday,Evening,1,0
13,3670,Winter 2020,12/13/2020,04/17/2021,Sunday,Evening,0,0
13,10139,Fall 2018,09/02/2018,12/15/2018,Saturday,Afternoon,1.8,0.8
13,2460,Winter 2022,12/11/2022,04/15/2023,Saturday,Morning,1,0
13,3907,Winter 2022,12/11/2022,04/15/2023,Sunday,Afternoon,10.8,25.7
13,10099,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,0,0
13,10130,Summer 2021,06/20/2021,09/04/2021,Sunday,Evening,0.5,0
13,10102,Winter 2021,12/12/2021,04/16/2022,Sunday,Evening,0,0
13,2501,Winter 2022,12/11/2022,04/15/2023,Sunday,Night,3,0
13,10140,Fall 2021,09/05/2021,12/11/2021,Weekday,Mid-Day,0,0.3
13,10111,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,0,0.7
13,9455,Summer 2018,06/17/2018,09/01/2018,Weekday,Night,1.5,0
13,5966,Winter 2023,12/17/2023,04/13/2024,Sunday,Evening,6,0.5
13,10141,Spring 2024,04/14/2024,06/15/2024,Sunday,Afternoon,5,6.5
13,10142,Summer 2022,06/19/2022,09/03/2022,Weekday,Morning,3.4,2.6
13,9455,Spring 2019,04/07/2019,06/15/2019,Saturday,Evening,0,0
13,9427,Spring 2018,04/08/2018,06/16/2018,Saturday,Afternoon,3.5,2
13,10093,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Night,0.2,3.9
13,10143,Winter 2019,12/15/2019,04/11/2020,Saturday,Afternoon,0,0.2
13,3208,Winter 2023,12/17/2023,04/13/2024,Weekday,Mid-Day,8.8,18.2
13,10115,Summer 2021,06/20/2021,09/04/2021,Saturday,Afternoon,4.7,0.2
13,3375,Winter 2017,12/17/2017,04/07/2018,Weekday,PM Peak,2.9,3.8
13,10144,Summer 2020,08/02/2020,09/05/2020,Sunday,Afternoon,8,23.5
13,10145,Fall 2019,09/01/2019,12/14/2019,Sunday,Night,0.3,0
13,10077,Fall 2022,09/04/2022,12/10/2022,Weekday,Morning,5.5,1.4
13,10110,Winter 2020,12/13/2020,04/17/2021,Weekday,Mid-Day,1.2,5.7
13,10083,Summer 2022,06/19/2022,09/03/2022,Saturday,Night,1,4
13,3375,Summer 2018,06/17/2018,09/01/2018,Saturday,Night,0,1
13,10134,Summer 2021,06/20/2021,09/04/2021,Sunday,Morning,0.5,0
13,10146,Fall 2018,09/02/2018,12/15/2018,Weekday,Mid-Day,8.4,17.2
13,10147,Summer 2022,06/19/2022,09/03/2022,Weekday,Morning,10.7,0.3
13,10101,Fall 2018,09/02/2018,12/15/2018,Sunday,Evening,0.3,3
13,10076,Summer 2018,06/17/2018,09/01/2018,Sunday,Afternoon,0,1
13,3853,Winter 2017,12/17/2017,04/07/2018,Sunday,Morning,0,1
13,10138,Winter 2020,12/13/2020,04/17/2021,Sunday,Night,0,0
13,10122,Fall 2022,09/04/2022,12/10/2022,Sunday,Evening,0.3,1.8
13,3285,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,0.8,0.6
13,10087,Spring 2021,04/18/2021,06/19/2021,Sunday,Afternoon,0,0.5
13,10134,Fall 2023,09/03/2023,12/16/2023,Weekday,Evening,2.8,7.6
13,10134,Spring 2023,04/16/2023,06/17/2023,Saturday,Night,0,0.5
13,2487,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,0,1.5
13,10148,Summer 2021,06/20/2021,09/04/2021,Weekday,Morning,1.5,0.2
13,10138,Spring 2024,04/14/2024,06/15/2024,Saturday,Afternoon,6,2
13,3922,Fall 2019,09/01/2019,12/14/2019,Sunday,Evening,1.1,12
13,9409,Summer 2021,06/20/2021,09/04/2021,Sunday,Morning,0,0
13,10149,Summer 2023,06/18/2023,09/02/2023,Weekday,Evening,0.2,2.2
13,2344,Winter 2021,12/12/2021,04/16/2022,Sunday,Afternoon,0.5,0
13,3310,Fall 2021,09/05/2021,12/11/2021,Saturday,Morning,10.5,3
13,9427,Spring 2022,04/17/2022,06/18/2022,Saturday,Morning,0,0
13,10150,Fall 2020,09/06/2020,12/12/2020,Sunday,Night,0.7,0.7
13,10116,Winter 2021,12/12/2021,04/16/2022,Sunday,Evening,0,0
13,10151,Summer 2022,06/19/2022,09/03/2022,Sunday,Night,0,0
13,10134,Winter 2020,12/13/2020,04/17/2021,Saturday,Night,0,0
13,3902,Winter 2022,12/11/2022,04/15/2023,Saturday,Night,0.5,0
13,10152,Spring 2023,04/16/2023,06/17/2023,Sunday,Afternoon,1.5,2
13,9467,Summer 2022,06/19/2022,09/03/2022,Saturday,Night,0,0
13,5966,Summer 2023,06/18/2023,09/02/2023,Saturday,Night,14,1.5
13,3198,Fall 2018,09/02/2018,12/15/2018,Weekday,Morning,21.5,15.4
13,2493,Winter 2021,12/12/2021,04/16/2022,Weekday,Night,2.3,3.1
13,3310,Fall 2020,09/06/2020,12/12/2020,Weekday,Night,6,4.4
13,10153,Summer 2024,06/16/2024,08/31/2024,Weekday,Mid-Day,3.3,4.7
13,3665,Fall 2022,09/04/2022,12/10/2022,Saturday,Night,0,0
13,3301,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,PM Peak,1.2,2.6
13,10124,Summer 2018,06/17/2018,09/01/2018,Weekday,Evening,1.2,0.4
13,10112,Summer 2023,06/18/2023,09/02/2023,Weekday,Morning,5.4,1.7
13,10109,Summer 2022,06/19/2022,09/03/2022,Sunday,Evening,3.3,10.2
13,3415,Spring 2018,04/08/2018,06/16/2018,Saturday,Afternoon,1,2
13,10095,Fall 2018,09/02/2018,12/15/2018,Sunday,Afternoon,0.3,1.3
13,9414,Fall 2023,09/03/2023,12/16/2023,Sunday,Night,0,0
13,2289,Summer 2019,06/16/2019,08/31/2019,Sunday,Afternoon,21.3,8
13,2364,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,25.5,14.5
13,10154,Fall 2018,09/02/2018,12/15/2018,Weekday,Mid-Day,0.2,0.8
13,10155,Summer 2024,06/16/2024,08/31/2024,Saturday,Morning,3,3
13,10130,Fall 2020,09/06/2020,12/12/2020,Weekday,Evening,0.5,0.3
13,10125,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,5.2,12.4
13,2469,Summer 2020,08/02/2020,09/05/2020,Saturday,Evening,0,1
13,10085,Summer 2022,06/19/2022,09/03/2022,Weekday,PM Peak,4.2,2.3
13,3893,Winter 2017,12/17/2017,04/07/2018,Sunday,Evening,3.7,1
13,3900,Winter 2018,12/16/2018,04/06/2019,Sunday,Afternoon,88.2,20.4
13,10155,Spring 2020,04/12/2020,05/02/2020,Sunday,Afternoon,0,0
13,3415,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,0.7,0.3
13,3198,Spring 2020,04/12/2020,05/02/2020,Weekday,Morning,5.3,2
13,3375,Spring 2022,04/17/2022,06/18/2022,Saturday,Night,0,0
13,10140,Summer 2019,06/16/2019,08/31/2019,Weekday,Morning,0,0
13,10133,Fall 2019,09/01/2019,12/14/2019,Sunday,Morning,3.9,1
13,10135,Spring 2021,04/18/2021,06/19/2021,Saturday,Morning,4,3
13,10086,Fall 2023,09/03/2023,12/16/2023,Sunday,Morning,0,3
13,9427,Winter 2019,12/15/2019,04/11/2020,Weekday,Mid-Day,0.7,0.9
13,3228,Winter 2018,12/16/2018,04/06/2019,Saturday,Afternoon,2.5,15.3
13,10156,Fall 2019,09/01/2019,12/14/2019,Weekday,Evening,8.1,8.6
13,3415,Spring 2022,04/17/2022,06/18/2022,Saturday,Morning,1.5,0
13,10145,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0.3,1
13,10079,Fall 2023,09/03/2023,12/16/2023,Sunday,Evening,2.3,3.7
13,3212,Fall 2022,09/04/2022,12/10/2022,Weekday,PM Peak,23.2,11.8
13,10083,Summer 2022,06/19/2022,09/03/2022,Weekday,PM Peak,2.1,10.7
13,9427,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,1.2,0.9
13,2321,Fall 2018,09/02/2018,12/15/2018,Saturday,Night,1.5,0
13,4066,Winter 2021,12/12/2021,04/16/2022,Weekday,Mid-Day,1,0.5
13,2463,Summer 2024,06/16/2024,08/31/2024,Sunday,Afternoon,15.5,1
