StopID,StreetID,StopNumber
7926,658,10001
7927,601,10182
7928,684,50258
7929,734,10562
7930,658,30934
7931,920,61213
7932,315,10496
7933,796,10159
7934,292,10424
7935,601,30106
7936,888,20017
7937,736,10823
7938,625,30494
7939,777,10571
7940,463,30158
7941,665,20221
7942,496,30354
7943,601,50160
7944,102,30372
7945,601,20174
7946,213,50255
7947,601,30082
7948,665,20209
7949,93,60508
7950,665,60312
7951,619,40437
7952,292,50719
7953,908,60419
7954,601,10430
7955,611,20320
7956,609,61269
7957,99,30464
7958,100,30714
7959,624,50330
7960,851,30613
7961,593,10488
7962,882,50112
7963,102,10232
7964,669,50098
7965,5758,10196
7966,639,62030
7967,636,40207
7968,737,60385
7969,5780,40323
7970,5660,40023
7971,463,30361
7972,957,61297
7973,5664,20221
7974,609,20223
7975,608,60078
7976,657,20008
7977,665,50125
7978,68,30600
7979,601,60796
7980,601,50718
7981,697,50052
7982,641,30165
7983,737,30087
7984,639,30167
7985,749,10199
7986,100,30680
7987,798,50315
7988,622,10008
7989,650,40258
7990,213,61048
7991,29,10582
7992,591,60176
7993,590,50575
7994,315,40803
7995,643,50127
7996,670,50355
7997,91,40241
7998,720,30828
7999,613,30550
8000,93,10901
8001,972,60929
8002,631,60299
8003,782,50036
8004,765,40264
8005,669,50446
8006,5754,20323
8007,624,10567
8008,604,60552
8009,290,50174
8010,602,60962
8011,731,10800
8012,695,10751
8013,601,10596
8014,611,10750
8015,689,40683
8016,5675,60832
8017,859,50578
8018,17,61253
8019,781,40194
8020,618,60212
8021,99,10048
8022,620,61131
8023,720,10618
8024,721,10565
8025,653,30258
8026,68,10636
8027,167,10650
8028,624,10638
8029,607,60172
8030,601,20017
8031,247,10730
8032,666,40545
8033,772,30016
8034,64,30663
8035,91,60388
8036,496,50580
8037,621,20181
8038,638,61216
8039,64,50561
8040,706,60721
8041,609,30119
8042,720,10546
8043,619,20181
8044,405,10720
8045,720,60287
8046,131,10720
8047,705,30602
8048,601,30792
8049,619,30467
8050,658,20228
8051,938,10064
8052,658,10483
8053,204,10523
8054,754,50389
8055,102,60112
8056,601,40603
8057,315,60489
8058,636,10190
8059,625,10132
8060,56,30390
8061,634,10549
8062,474,50672
8063,611,10628
8064,196,61293
8065,766,30602
8066,44,60780
8067,601,50287
8068,742,40679
8069,666,30668
8070,671,40717
8071,204,50594
8072,688,60492
8073,5781,10158
8074,458,50036
8075,650,50298
8076,453,10625
8077,720,10573
8078,777,30312
8079,290,10592
8080,5696,61150
8081,64,30054
8082,601,30635
8083,658,10081
8084,23,10619
8085,29,30359
8086,707,10825
8087,64,60903
8088,597,30661
8089,131,50661
8090,607,50049
8091,601,50493
8092,91,50029
8093,64,20106
8094,310,60089
8095,798,10185
8096,172,50547
8097,151,10477
8098,950,40393
8099,407,10427
8100,846,50395
8101,902,10420
8102,615,40555
8103,636,50522
8104,99,60066
8105,463,20284
8106,56,20226
8107,618,50371
8108,638,10291
8109,615,30936
8110,131,61241
8111,601,10517
8112,601,30545
8113,701,61253
8114,23,50107
8115,888,40723
8116,719,60105
8117,625,50124
8118,806,30416
8119,721,30668
8120,336,30893
8121,949,10658
8122,721,60905
8123,737,61254
8124,639,60027
8125,650,50780
8126,762,10426
8127,340,30715
8128,411,20221
8129,721,60656
8130,131,60095
8131,804,10704
8132,463,60059
8133,669,61209
8134,601,10584
8135,131,50063
8136,766,10747
8137,131,10546
8138,649,60681
8139,696,50595
8140,697,10542
8141,658,50586
8142,601,60850
8143,194,20201
8144,895,20216
8145,601,10615
8146,720,10113
8147,654,50777
8148,601,30012
8149,118,60515
8150,804,10157
8151,64,60298
8152,601,30172
8153,607,20200
8154,604,50705
8155,866,60698
8156,604,40215
8157,213,30894
8158,601,50249
8159,595,10562
8160,630,50108
8161,172,10641
8162,102,60175
8163,533,60194
8164,336,40398
8165,29,10612
8166,91,50510
8167,68,50666
8168,640,10460
8169,615,60554
8170,5693,40157
8171,17,10158
8172,636,10546
8173,898,30372
8174,611,30237
8175,716,60990
8176,777,10616
8177,601,50917
8178,665,30939
8179,2099,10310
8180,76,20222
8181,607,30088
8182,895,10635
8183,5669,10459
8184,594,40436
8185,601,20502
8186,803,10629
8187,658,10542
8188,636,40017
8189,99,40777
8190,636,10374
8191,64,62036
8192,651,60091
8193,694,50588
8194,641,40121
8195,297,20232
8196,796,60721
8197,832,10625
8198,720,10800
8199,694,50274
8200,601,40563
8201,131,40166
8202,64,30351
8203,859,60379
8204,5706,40593
8205,38,50759
8206,535,60151
8207,614,30045
8208,609,20441
8209,474,40675
8210,218,60309
8211,131,40195
8212,64,50588
8213,601,20136
8214,608,60471
8215,609,60179
8216,694,30331
8217,720,10288
8218,619,50616
8219,91,60135
8220,705,61113
8221,23,60389
8222,310,62022
8223,601,10443
8224,184,50617
8225,932,60053
8226,620,10187
8227,5680,10719
8228,196,40443
8229,310,20481
8230,700,20215
8231,621,30601
8232,812,40838
8233,99,50750
8234,978,10864
8235,601,40406
8236,639,60294
8237,5742,40549
8238,709,50036
8239,399,50387
8240,99,10633
8241,604,10618
8242,638,50513
8243,290,61295
8244,865,61253
8245,64,10764
8246,607,50088
8247,615,50568
8248,68,61007
8249,721,10632
8250,598,40187
8251,662,10732
8252,720,30929
8253,411,60674
8254,64,30391
8255,694,40024
8256,658,62016
8257,5669,10619
8258,104,30922
8259,44,40649
8260,651,60864
8261,405,10324
8262,607,10324
8263,14,40784
8264,652,40291
8265,620,50628
8266,594,11034
8267,594,20249
8268,694,11039
8269,602,50040
8270,595,10582
8271,5662,50536
8272,766,40682
8273,290,30378
8274,615,50074
8275,29,30825
8276,665,40401
8277,630,10328
8278,5782,10769
8279,714,50616
8280,54,40890
8281,594,50631
8282,618,30085
8283,310,60113
8284,64,50779
8285,52,50448
8286,686,20077
8287,64,20141
8288,634,61292
8289,891,10159
8290,731,30611
8291,605,30517
8292,619,30796
8293,671,50104
8294,777,20438
8295,639,20358
8296,714,50107
8297,884,10552
8298,976,20207
8299,844,30095
8300,592,10730
8301,336,20228
8302,601,50277
8303,601,30509
8304,64,10407
8305,621,20293
8306,601,10578
8307,720,20282
8308,639,50272
8309,618,10297
8310,1021,10135
8311,601,60365
8312,601,20083
8313,720,10214
8314,768,20021
8315,625,40534
8316,724,30792
8317,636,10436
8318,29,40430
8319,10,10581
8320,815,10629
8321,754,10581
8322,196,40385
8323,99,30376
8324,64,50342
8325,601,30838
8326,99,60746
8327,665,50269
8328,5736,60501
8329,33,10384
8330,720,10548
8331,601,50206
8332,611,60175
8333,106,30670
8334,624,30576
8335,601,61240
8336,533,40358
8337,91,10089
8338,835,40448
8339,5668,10624
8340,719,10639
8341,834,20266
8342,938,10425
8343,5713,40293
8344,5666,10451
8345,601,40016
8346,463,30675
8347,602,20452
8348,624,50523
8349,651,60578
8350,5718,10628
8351,833,11027
8352,601,10542
8353,615,40698
8354,630,60152
8355,666,60388
8356,621,60879
8357,596,10562
8358,131,40888
8359,609,50049
8360,411,10430
8361,5666,30157
8362,601,50016
8363,744,20233
8364,798,60454
8365,851,30837
8366,213,10187
8367,646,20279
8368,429,60200
8369,33,60963
8370,621,10800
8371,601,30089
8372,607,60114
8373,703,50047
8374,620,50548
8375,859,50062
8376,669,40817
8377,634,60189
8378,143,10782
8379,1026,10637
8380,676,60865
8381,824,20214
8382,405,40131
8383,604,30250
8384,64,10442
8385,719,20196
8386,601,30157
8387,716,10516
8388,953,40753
8389,196,60384
8390,496,20206
8391,213,10061
8392,625,30077
8393,857,60087
8394,609,50285
8395,315,50541
8396,64,50603
8397,632,60182
8398,720,60908
8399,631,60540
8400,615,50274
8401,683,20053
8402,91,50555
8403,184,61212
8404,611,30496
8405,5706,10581
8406,928,40600
8407,720,40185
8408,91,61018
8409,705,61226
8410,601,30494
8411,474,60208
8412,712,60105
8413,982,60204
8414,297,50678
8415,102,50469
8416,68,60856
8417,721,40474
8418,5676,40211
8419,5693,50786
8420,728,10073
8421,719,60408
8422,368,30801
8423,5664,50046
8424,599,10755
8425,854,30478
8426,604,10287
8427,64,60315
8428,143,61106
8429,658,40245
8430,102,50598
8431,23,40093
8432,609,30340
8433,5698,60360
8434,756,10414
8435,151,30491
8436,694,20003
8437,614,20178
8438,479,61005
8439,618,20349
8440,102,40548
8441,851,10629
8442,619,10047
8443,411,10620
8444,592,20253
8445,638,20290
8446,64,20039
8447,167,50666
8448,684,40077
8449,601,40503
8450,898,61093
8451,618,20031
8452,5693,10460
8453,629,10584
8454,814,40410
8455,922,10128
8456,618,20307
8457,636,40286
8458,99,20260
8459,609,10027
8460,695,50059
8461,661,20195
8462,870,50785
8463,676,10207
8464,619,40434
8465,601,50092
8466,599,30356
8467,29,50920
8468,99,10425
8469,662,30544
8470,665,61137
8471,895,10115
8472,463,10277
8473,669,30609
8474,842,10580
8475,796,50308
8476,23,60388
8477,639,30097
8478,93,10615
8479,609,40401
8480,64,40388
8481,607,10200
8482,54,20023
8483,99,40337
8484,658,30107
8485,196,20464
8486,780,10616
8487,661,11035
8488,799,10288
8489,5705,30937
8490,607,61265
8491,727,10561
8492,23,60449
8493,330,50165
8494,69,30027
8495,624,61260
8496,665,61117
8497,5666,10335
8498,5737,10295
8499,607,40467
8500,966,10604
8501,5783,30389
8502,618,40269
8503,756,10157
8504,690,10625
8505,44,50510
8506,682,40308
8507,866,60372
8508,615,61208
8509,608,10616
8510,609,60674
8511,64,10583
8512,820,60067
8513,607,30693
8514,104,10822
8515,601,30153
8516,131,30359
8517,650,10642
8518,601,30612
8519,213,30120
8520,665,40330
8521,64,60644
8522,617,61273
8523,705,40499
8524,164,20234
8525,30,10720
8526,5672,10058
8527,368,50617
8528,601,60390
8529,658,30647
8530,315,10627
8531,310,20281
8532,604,50061
8533,937,50617
8534,64,30289
8535,943,20227
8536,676,40175
8537,310,62016
8538,622,60284
8539,601,10383
8540,694,10703
8541,405,30891
8542,751,10543
8543,106,20351
8544,713,30139
8545,762,50312
8546,601,10773
8547,592,50532
8548,639,10599
8549,701,60425
8550,666,20341
8551,615,10029
8552,325,40382
8553,429,11034
8554,5775,10292
8555,870,60484
8556,99,10276
8557,5662,60300
8558,23,10037
8559,611,11027
8560,625,10628
8561,870,60067
8562,621,50588
8563,666,10559
8564,702,10744
8565,131,60871
8566,720,61226
8567,658,20333
8568,411,50798
8569,297,30663
8570,618,30771
8571,695,50948
8572,747,10167
8573,706,50855
8574,675,30448
8575,229,50313
8576,727,61240
8577,867,60882
8578,102,30151
8579,590,40387
8580,719,10627
8581,184,30581
8582,816,40894
8583,99,10132
8584,64,10541
8585,639,10735
8586,52,60249
8587,766,20200
8588,636,60013
8589,131,30612
8590,601,60381
8591,624,10764
8592,710,10644
8593,617,60657
8594,609,50911
8595,598,40742
8596,627,30088
8597,645,10178
8598,599,10546
8599,54,30463
8600,803,10157
8601,796,60309
8602,601,61152
8603,102,60386
8604,866,10637
8605,609,50082
8606,719,10321
8607,609,60083
8608,64,60494
8609,336,10255
8610,840,10782
8611,697,60426
8612,611,61246
8613,605,11051
8614,604,60134
8615,604,30894
8616,388,30634
8617,64,10498
8618,91,60393
8619,102,60854
8620,597,10427
8621,625,10624
8622,604,20006
8623,719,10159
8624,463,50157
8625,5666,20200
8626,641,10423
8627,777,30801
8628,93,10625
8629,601,50003
8630,618,60479
8631,64,40381
8632,64,61043
8633,764,60594
8634,611,10541
8635,99,40177
8636,5675,50566
8637,630,60875
8638,601,20243
8639,712,10584
8640,720,30711
8641,620,40838
8642,601,60744
8643,669,30232
8644,5742,30633
8645,429,20006
8646,880,40065
8647,617,40620
8648,641,30143
8649,694,30871
8650,446,40561
8651,213,10158
8652,5704,10773
8653,38,60555
8654,777,50530
8655,666,30347
8656,611,61130
8657,615,10577
8658,357,30426
8659,5737,40387
8660,601,30390
8661,102,10351
8662,99,50753
8663,44,61207
8664,631,50131
8665,709,20446
8666,703,10576
8667,93,10800
8668,833,10066
8669,859,40879
8670,315,30841
8671,607,30041
8672,254,60027
8673,33,30109
8674,639,10543
8675,131,40737
8676,639,10487
8677,601,10579
8678,753,20333
8679,88,40588
8680,695,50661
8681,688,60858
8682,722,50104
8683,310,50933
8684,620,60086
8685,976,20041
8686,644,10644
8687,697,50304
8688,605,10531
8689,627,50562
8690,678,40037
8691,625,60527
8692,720,50111
8693,680,10171
8694,604,60994
8695,336,60885
8696,315,10428
8697,649,61144
8698,620,50323
8699,63,60449
8700,176,60547
8701,633,10543
8702,624,50111
8703,611,10436
8704,601,50442
8705,336,20008
8706,196,30025
8707,595,10280
8708,641,60367
8709,64,10181
8710,605,10695
8711,724,10512
8712,849,60151
8713,1068,50737
8714,625,10629
8715,131,60509
8716,595,30034
8717,64,10565
8718,611,30602
8719,64,30065
8720,601,60472
8721,718,20228
8722,609,10588
8723,131,30028
8724,601,30608
8725,29,10142
8726,64,20465
8727,639,30332
8728,609,10271
8729,5784,10546
8730,817,40496
8731,248,60300
8732,601,60955
8733,368,30232
8734,604,10404
8735,944,20227
8736,880,20384
8737,618,30710
8738,955,11034
8739,1014,60250
8740,131,50875
8741,5662,10208
8742,131,60570
8743,985,60085
8744,29,30612
8745,611,10743
8746,697,10541
8747,617,40382
8748,900,50394
8749,601,20399
8750,99,40391
8751,56,60867
8752,734,10670
8753,99,60938
8754,411,20125
8755,713,20206
8756,620,60531
8757,5695,10703
8758,601,60029
8759,604,10822
8760,713,30202
8761,131,10503
8762,601,61241
8763,917,20160
8764,5712,30231
8765,719,10757
8766,619,40522
8767,247,60240
8768,17,30475
8769,930,50546
8770,131,60063
8771,622,10451
8772,615,40189
8773,700,10757
8774,636,10599
8775,694,61107
8776,17,60886
8777,325,10546
8778,719,10583
8779,5675,30774
8780,601,60370
8781,63,60672
8782,315,20341
8783,609,30397
8784,634,10305
8785,5775,40566
8786,102,50481
8787,594,60532
8788,38,40800
8789,5732,62005
8790,604,61269
8791,694,50763
8792,131,60694
8793,882,60712
8794,615,10417
8795,630,50289
8796,574,60052
8797,618,20216
8798,720,61228
8799,194,10559
8800,601,10436
8801,878,10167
8802,196,60993
8803,727,30271
8804,601,50207
8805,5748,50513
8806,622,40219
8807,1057,30055
8808,615,50547
8809,709,30825
8810,655,40296
8811,615,30359
8812,714,30092
8813,660,60743
8814,665,50701
8815,429,50485
8816,56,20003
8817,91,10763
8818,5770,10427
8819,851,10777
8820,598,40489
8821,666,40379
8822,368,60001
8823,666,10159
8824,99,60139
8825,1237,20228
8826,777,30179
8827,634,60859
8828,601,60522
8829,213,60826
8830,719,20432
8831,604,10572
8832,620,40111
8833,593,30467
8834,5739,40787
8835,694,60562
8836,102,30081
8837,694,10080
8838,611,10800
8839,64,50650
8840,131,20346
8841,859,60437
8842,93,30351
8843,592,50633
8844,624,20200
8845,614,40020
8846,5715,60443
8847,601,50358
8848,760,20291
8849,688,40863
8850,891,10628
8851,5738,61231
8852,666,20085
8853,315,10195
8854,907,11027
8855,636,40794
8856,841,40421
8857,621,40907
8858,458,10355
8859,99,10129
8860,99,30379
8861,631,20256
8862,609,10302
8863,665,60388
8864,601,20275
8865,594,20290
8866,609,20021
8867,601,60694
8868,898,10301
8869,10,10787
8870,630,40834
8871,102,50175
8872,604,10794
8873,921,10699
8874,689,10625
8875,928,10482
8876,399,50849
8877,64,30626
8878,636,60372
8879,701,10456
8880,617,60440
8881,609,60318
8882,636,11023
8883,624,20306
8884,260,50683
8885,641,20073
8886,695,30583
8887,742,50806
8888,605,20497
8889,151,60077
8890,989,30630
8891,627,10066
8892,697,60527
8893,617,30686
8894,315,10784
8895,604,61171
8896,650,50362
8897,604,20223
8898,748,60029
8899,891,10288
8900,601,62007
8901,131,61211
8902,23,20037
8903,5699,50062
8904,179,10360
8905,636,20141
8906,676,60876
8907,5663,10380
8908,619,10546
8909,184,60302
8910,641,10418
8911,601,30629
8912,76,30456
8913,618,10589
8914,617,40758
8915,102,40287
8916,29,60419
8917,254,60782
8918,661,60718
8919,624,30372
8920,673,20080
8921,131,60951
8922,665,20219
8923,605,60970
8924,620,60479
8925,601,30813
8926,649,20171
8927,611,30276
8928,63,20074
8929,619,60412
8930,705,60144
8931,605,10197
8932,751,10542
8933,131,40742
8934,463,50167
8935,601,60559
8936,54,61257
8937,689,20375
8938,611,10067
8939,882,10201
8940,664,50633
8941,315,40805
8942,196,61212
8943,5715,10202
8944,657,40775
8945,91,10293
8946,196,30201
8947,653,61120
8948,23,40461
8949,733,30263
8950,932,20200
8951,756,60039
8952,247,10535
8953,601,10357
8954,194,40799
8955,625,61103
8956,631,61040
8957,458,61205
8958,5745,30472
8959,715,60392
8960,671,20217
8961,622,60139
8962,604,30361
8963,634,30187
8964,665,30118
8965,611,61042
8966,639,30495
8967,705,30493
8968,5675,40437
8969,705,50413
8970,669,10800
8971,99,50274
8972,133,40278
8973,859,50312
8974,5706,50914
8975,602,20107
8976,701,62024
8977,599,10642
8978,407,10552
8979,69,40031
8980,64,50166
8981,651,40526
8982,689,10033
8983,614,10184
8984,602,50110
8985,870,10298
8986,621,10635
8987,336,60499
8988,658,10093
8989,666,30158
8990,604,30875
8991,611,10614
8992,213,60682
8993,665,20020
8994,607,60530
8995,723,60745
8996,10,60572
8997,604,10471
8998,429,30332
8999,611,30490
9000,636,30486
9001,817,60124
9002,102,20318
9003,405,10150
9004,695,60715
9005,68,50894
9006,609,61205
9007,620,61212
9008,689,60248
9009,671,40178
9010,91,10638
9011,131,50588
9012,694,60449
9013,64,61229
